result, random score, hillclimber move2 highscore, hillclimber rotate highscore, hillclimber swap highscore, sim move2 highscore, sim rotate highscore, sim swap highscore, hillclimber4 move highscore, sim move4 highscore, hillclimber move10 highscore, sim move10 highscore, pf highscore
934,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
935,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
936,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
937,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
938,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
939,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
940,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
941,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
942,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
943,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
944,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
945,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
946,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
947,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
948,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
949,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
950,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
951,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
952,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
953,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
954,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
955,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
956,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
957,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
958,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
959,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
960,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
961,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
962,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
963,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
964,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
965,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
966,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
967,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
968,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
969,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
970,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
971,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
972,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
973,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
974,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
975,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
976,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
977,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
978,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
979,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
980,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
981,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
982,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
983,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
984,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
985,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
986,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
987,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
988,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
989,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
990,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
991,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
992,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
993,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
994,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
995,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
996,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
997,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
998,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
999,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1000,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1001,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1002,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1003,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1004,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1005,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1006,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
1007,8914605.0,8956215.0,8914605.0,8914605.0,9735330.0,8914605.0,8364555.0,9891000.0,9638220.0,9043335.0,9183300.0,11019015.0
